,scheme_code,annualized_median_return,top_25_percentile,bottom_25_percentile,bottom_5_percentile,top_5_percentile,scheme_name,annualized_mean_std
4829,148674,2.38,3.28,1.42,-0.01,4.6,TRUSTMF BANKING & PSU DEBT FUND REGULAR PLAN MONTHLY DIVIDEND REINVESTMENT OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,1.3721364929405124
4830,148675,2.38,3.1,1.63,0.41,4.06,TRUSTMF BANKING & PSU DEBT FUND DIRECT PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1.0817138146547751
4831,148678,6.16,6.89,5.38,4.16,7.89,TRUSTMF BANKING & PSU DEBT FUND DIRECT PLAN DAILY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1.082262296757529
4832,148679,2.05,2.74,1.29,0.09,3.73,TRUSTMF BANKING & PSU FUND REGULAR PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1.0828592989842778
4833,148681,2.78,3.72,1.8,0.32,4.96,TRUSTMF BANKING & PSU DEBT FUND DIRECT PLAN MONTHLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,1.3762782150630517
4834,148683,21.98,33.13,11.82,-1.12,50.17,SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Growth,12.746627141886892
4835,148684,18.29,26.74,9.9,-1.02,40.05,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),10.398402424030081
4836,148685,19.47,28.5,11.37,0.57,41.27,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Growth,10.396688645290515
4837,148686,19.27,28.15,11.24,0.05,41.92,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Dividend Payout,10.397696548827604
4838,148687,9.11,11.33,6.89,3.57,14.63,SBI Retirement Benefit Fund Conservative - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),3.078202693323816
4839,148688,9.69,11.91,7.44,4.17,15.28,SBI Retirement Benefit Fund - Conservative Plan - Direct Plan - Growth,3.0791289885714574
4840,148689,9.66,11.96,7.41,4.07,15.27,SBI Retirement Benefit Fund Conservative - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),3.0790377266762374
4841,148690,12.7,16.92,8.56,2.94,23.27,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Growth,5.434744875155853
4842,148691,20.39,31.19,10.15,-2.83,48.69,SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.746936367318167
4843,148692,12.02,16.16,7.94,2.26,22.31,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Growth,5.434828343431462
4844,148693,12.75,17.0,8.7,2.89,23.09,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Dividend Payout,5.4346711024549395
4845,148694,22.15,33.05,12.3,-1.52,50.32,SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.745616078092324
4846,148695,18.1,26.57,9.74,-0.6,39.66,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Growth,10.398113280071682
4847,148696,9.12,11.39,6.83,3.49,14.58,SBI Retirement Benefit Fund - Conservative Plan - Regular Plan - Growth,3.0779552637159586
4848,148697,12.07,16.19,7.9,2.23,22.2,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),5.434602931478551
4849,148698,20.55,31.58,10.32,-2.94,49.37,SBI Retirement Benefit Fund - Aggressive Plan - Regular Plan - Growth,12.747094358304873
4850,148699,-8.74,7.28,-21.8,-36.9,35.82,Axis Greater China Equity Fund of Fund - Direct Plan - Growth Option,23.339053975740224
4851,148700,-8.62,7.25,-21.45,-36.65,34.98,Axis Greater China Equity Fund of Fund - Direct Plan - IDCW,23.296228134706997
4852,148701,-9.25,5.82,-22.42,-37.69,34.17,Axis Greater China Equity Fund of Fund - Regular Plan - Growth Option,23.265872602314
4853,148702,-9.4,5.96,-22.41,-38.09,33.08,Axis Greater China Equity Fund of Fund - Regular Plan - IDCW,23.323015102830446
4854,148703,27.99,45.61,11.99,-7.91,75.93,UTI Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,19.480511168638007
4855,148704,26.5,44.87,10.66,-9.25,73.85,UTI Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,19.4798852511558
4856,148705,5.75,6.18,5.31,4.68,6.79,IDFC FLOATING RATE FUND - REGULAR PLAN - GROWTH,0.6101767370899723
4857,148706,1.01,2.74,-0.83,-3.84,4.79,BANDHAN FLOATING RATE FUND  - REGULAR PLAN QUARTERLY IDCW,2.611205771879416
4858,148707,0.35,1.5,-0.82,-2.7,3.07,BANDHAN FLOATING RATE FUND  - REGULAR PLAN MONTHLY IDCW,1.7291878960992413
4859,148708,0.22,0.76,-0.32,-1.16,1.54,IDFC FLOATING RATE FUND  - REGULAR PLAN WEEKLY IDCW,0.8167481856263316
4860,148709,5.76,6.17,5.33,4.64,6.8,BANDHAN FLOATING RATE FUND  - REGULAR PLAN PERIODIC IDCW,0.6105300330915567
4861,148710,0.21,0.5,-0.09,-0.55,0.87,BANDHAN FLOATING RATE FUND  - REGULAR PLAN DAILY IDCW,0.43594416768011807
4862,148711,6.29,6.73,5.84,5.18,7.38,BANDHAN FLOATING RATE FUND  - DIRECT PLAN GROWTH,0.6170950489469634
4863,148712,1.12,2.92,-0.9,-4.16,5.15,IDFC FLOATING RATE FUND - DIRECT PLAN - QUARTERLY DIVIDEND,2.7830272093600152
4864,148713,0.42,1.62,-0.84,-2.84,3.28,IDFC FLOATING RATE FUND  - DIRECT PLAN MONTHLY IDCW,1.8367116157691474
4865,148714,0.21,0.49,-0.08,-0.54,0.88,BANDHAN FLOATING RATE FUND  - DIRECT PLAN DAILY IDCW,0.43077449187987527
4866,148716,0.2,0.77,-0.36,-1.19,1.58,BANDHAN FLOATING RATE FUND  - DIRECT PLAN WEEKLY IDCW,0.8430904297352109
4867,148717,2.15,6.08,-0.84,-7.29,6.95,IDFC FLOATING RATE FUND  - DIRECT PLAN ANNUAL IDCW,4.656899734462234
4868,148718,2.11,5.57,-0.86,-6.59,6.45,IDFC FLOATING RATE FUND  - REGULAR PLAN ANNUAL IDCW,4.272930968264911
4869,148719,20.81,32.64,9.44,-5.33,52.35,Nippon India Nifty 50 Value 20 Index Fund - Regular Plan - Growth Option,14.252710719006963
4870,148720,20.54,32.97,9.8,-4.93,52.33,Nippon India Nifty 50 Value 20 Index Fund - Regular Plan - Dividend Option,14.252796806944232
4871,148721,21.33,33.82,10.04,-3.93,52.7,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan - Growth Option,14.251696211454481
4872,148722,21.53,34.18,10.22,-4.1,53.52,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan - Dividend Option,14.251667831032927
4873,148723,26.84,41.41,13.56,-3.9,66.08,Nippon India Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,16.44000555166249
4874,148724,27.3,42.15,13.43,-3.86,64.91,Nippon India Nifty Midcap 150 Index Fund - Regular Plan - Dividend Option,16.439989267092287
4875,148725,27.4,41.99,14.08,-4.53,65.77,NIPPON INDIA NIFTY MIDCAP 150 INDEX FUND - DIRECT Plan - IDCW Option,16.439022853499303
4876,148726,27.84,42.84,14.1,-3.47,67.05,Nippon India Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,16.439086460549824
4877,148727,5.57,6.17,4.95,4.04,7.01,Mahindra Manulife Short Duration Fund - Regular Plan - Growth,0.8564521670884686
4878,148728,4.49,5.7,1.53,-2.38,6.78,Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,2.8627954044092276
4879,148729,6.63,7.24,6.01,5.07,8.11,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,0.8662578143482325
4880,148730,5.53,6.77,2.67,-1.3,7.86,Mahindra Manulife Short Term Fund - Direct Plan - IDCW,2.8037982737322675
4881,148731,24.0,37.96,11.35,-5.38,61.1,ITI Mid Cap Fund - Direct Plan - IDCW Option,16.030463881193548
4882,148732,22.84,36.86,10.63,-5.87,58.62,ITI Mid Cap Fund - Regular Plan - Growth Option,15.827240778895408
4883,148733,25.35,39.45,12.41,-3.62,62.14,ITI Mid Cap Cap Fund - Direct Plan - Growth Option,15.824858482145967
4884,148734,21.51,35.27,8.69,-7.67,57.45,ITI Mid Cap Cap Fund - Regular Plan - IDCW Option,16.057510971889712
4885,148735,0.81,14.74,-11.43,-26.19,37.93,HSBC Global Equity Climate Change Fund of Fund - Regular - Growth,19.10269947135884
4886,148736,1.07,14.74,-10.79,-26.07,38.74,HSBC Global Equity Climate Change Fund of Fund - Regular - Dividend,19.102716645281532
4887,148737,1.9,16.14,-10.76,-25.96,39.05,HSBC Global Equity Climate Change Fund of Fund - Direct - Growth,19.103345443578455
4888,148738,1.77,14.98,-10.72,-26.23,38.81,HSBC Global Equity Climate Change Fund of Fund - Direct - Dividend,19.103291154970346
4889,148743,22.05,37.11,8.24,-9.09,62.12,Kotak Nifty Next 50 Index Fund - Regular Plan - Growth Option,17.299835827533208
4890,148744,22.72,37.75,8.7,-8.6,62.58,Kotak Nifty Next 50 Index Fund - Regular Plan - Dividend Option,17.300363582407503
4891,148745,22.67,38.25,8.98,-8.07,62.66,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,17.29970283569335
4892,148746,23.05,38.28,8.98,-8.6,62.76,Kotak Nifty Next 50 Index Fund - Direct Plan - Dividend Option,17.299747748055527
4893,148747,16.26,23.73,8.93,-0.87,35.46,Motilal Oswal Asset Allocation FOF- A- Direct Growth,9.422656017215933
4894,148748,15.58,23.12,8.59,-0.98,34.61,Motilal Oswal Asset Allocation FOF- A- Regular Growth,9.422986807498427
4895,148749,11.65,18.31,5.52,-3.32,29.23,Motilal Oswal Asset Allocation FOF- C- Regular Growth,8.705266296021591
4896,148750,12.28,18.67,6.09,-2.63,29.51,Motilal Oswal Asset Allocation FOF- C- Direct Growth,8.703691626928407
4897,148751,20.16,31.72,9.63,-4.08,49.58,Invesco India ESG Integration Strategy Fund - Direct Plan - Growth,13.422722813886883
4898,148752,16.77,28.56,5.83,-8.83,46.98,Invesco India ESG Equity Fund - Direct Plan - IDCW (Payout / Reinvestment),14.524832257741252
4899,148753,18.56,29.76,7.8,-5.68,48.0,Invesco India ESG Integration Strategy Fund - Growth,13.463887254791729
4900,148754,15.31,27.42,4.0,-10.93,45.47,Invesco India ESG Equity Fund - IDCW (Payout / Reinvestment),14.608957334473882
4901,148755,6.07,6.72,5.4,4.43,7.63,Mirae Asset Corporate Bond Fund Direct Growth Plan,0.9300772496833549
4902,148756,6.06,6.72,5.39,4.41,7.64,Mirae Asset Corporate Bond Fund Direct IDCW,0.9301558506390334
4903,148757,5.57,6.21,4.92,3.94,7.14,Mirae Asset Corporate Bond Fund Regular Growth,0.9257107106723472
4904,148758,5.59,6.21,4.92,3.94,7.12,Mirae Asset Corporate Bond Fund Regular IDCW,0.9255087996473458
4905,148759,17.27,33.44,3.13,-14.8,59.46,SBI International Access- US Equity FoF Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),19.074183694557288
4906,148760,17.91,33.9,3.86,-13.77,60.33,SBI International Access - US Equity FoF - Direct Plan - Growth,19.074405515261578
4907,148761,17.84,33.72,3.45,-14.51,60.67,SBI International Access- US Equity FoF Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),19.074197762678928
4908,148762,16.97,32.48,2.73,-14.48,60.93,SBI International Access - US Equity FoF - Regular Plan - Growth,19.07431683399791
4909,148763,19.38,36.96,3.24,-15.14,67.3,Kotak Nifty IT ETF,20.469015173942932
4910,148768,6.57,7.27,5.9,4.94,8.23,DSP Floater Fund - Regular Plan - Growth,0.9480902163119507
4911,148769,6.86,7.55,6.18,5.19,8.54,DSP Floater Fund - Direct Plan - Dividend,0.9503787828811956
4912,148770,6.58,7.26,5.89,4.89,8.24,DSP Floater Fund - Regular Plan - Dividend,0.9480902163119507
4913,148771,6.85,7.56,6.18,5.21,8.57,DSP Floater Fund - Direct Plan - Growth,0.950317759895822
4914,148786,5.87,7.22,4.49,2.53,9.16,IDFC CRISIL IBX Gilt June 2027 Index Fund Regular Plan-Growth,1.9076806813216562
4915,148787,1.29,4.67,-2.64,-9.41,7.91,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Regular Plan-IDCW,5.342098136548934
4916,148788,1.34,4.95,-2.81,-9.63,8.13,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-IDCW,5.547707784046217
4917,148789,6.13,7.5,4.76,2.86,9.47,IDFC CRISIL IBX Gilt June 2027 Index Fund Direct Plan-Growth,1.9090860707284538
4918,148790,6.0,7.49,4.55,2.39,9.51,IDFC Gilt 2028 Index Fund Regular Plan-Growth,2.0359179834309007
4919,148791,1.48,5.01,-2.77,-10.06,8.37,IDFC GILT 2028 INDEX FUND - DIRECT PLAN - DIVIDEND,5.633454457111728
4920,148792,6.28,7.76,4.86,2.77,9.86,IDFC CRISIL IBX Gilt April 2028 Index Fund Direct Plan-Growth,2.037166833006655
4921,148793,1.38,4.8,-2.74,-9.19,8.19,IDFC Gilt 2028 Index Regular Plan-IDCW,5.423728191987129
4922,148794,6.24,7.22,5.2,3.64,8.57,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50: 50 Index Fund - Regular Plan - IDCW Option,1.420226262976764
4923,148795,6.42,7.41,5.38,3.79,8.76,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,1.4215537522134902
4924,148796,6.43,7.38,5.4,3.76,8.72,Edelweiss NIFTY PSU Bond Plus SDL Index Fund – 2026 - Direct Plan - IDCW Option,1.421471359100056
4925,148797,6.21,7.19,5.19,3.61,8.59,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth,1.4202049722336694
4926,148798,6.48,7.55,5.41,3.85,9.03,Nippon India ETF Nifty SDL - 2026 Maturity,1.476260071964587
4927,148799,17.8,35.97,2.75,-15.71,66.13,Axis IT ETF,20.391401618515328
4928,148800,5.99,7.57,4.4,2.19,9.74,Nippon India ETF Nifty 5 yr Benchmark G-Sec,2.194309083984286
4929,148805,26.48,41.66,12.98,-4.0,65.44,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Regular Growth,16.356278320881025
4930,148806,26.59,41.03,13.03,-3.61,64.83,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Regular - Payout of IDCW,16.355687672059734
4931,148807,27.25,41.91,13.36,-4.46,66.78,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Direct Growth,16.354554899404317
4932,148809,27.64,42.44,13.74,-3.64,65.62,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Direct - Payout of IDCW,16.35484266899765
4933,148811,23.58,41.32,8.16,-11.56,70.71,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular Growth,20.096316399038685
4934,148812,23.41,41.46,7.64,-12.26,70.66,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular - Payout of IDCW,20.09622857920097
4935,148814,24.59,42.79,8.17,-11.82,72.17,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct - Payout of IDCW,20.094714721988574
4936,148815,24.1,42.29,8.42,-11.52,72.89,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct Growth,20.09486693235488
4937,148821,17.14,26.63,8.29,-3.19,41.46,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Growth,11.467977532066156
4938,148822,17.63,27.15,8.59,-2.81,42.09,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Direct Plan - Growth,11.468425140513833
4939,148823,17.68,27.49,8.85,-2.69,41.85,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Direct Plan - IDCW,11.468625420458133
4940,148824,17.08,26.48,8.26,-3.2,41.39,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - IDCW,11.467992312367763
4941,148825,4.48,5.26,3.7,2.48,6.29,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Regular Plan - Growth,1.1030588516215518
4942,148826,4.5,5.25,3.7,2.47,6.3,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),1.1031147205554268
4943,148827,4.63,5.38,3.85,2.65,6.44,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Direct Plan - Growth,1.1032646264353236
4944,148828,4.65,5.39,3.86,2.64,6.43,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),1.103256580592576
4945,148833,4.78,4.9,4.67,4.52,5.06,TRUSTMF Liquid Fund-Regular Plan-Growth,0.15821451399076236
4946,148834,3.11,3.19,3.03,2.91,3.31,TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal,0.11517320067486657
4947,148836,2.58,2.81,2.35,2.01,3.14,TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal,0.3307337980659098
4948,148837,3.46,3.71,3.21,2.85,4.06,TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal,0.3474928850190508
4949,148839,2.98,3.36,2.54,1.89,3.89,TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal,0.5902837749177946
4950,148841,4.92,5.12,4.72,4.24,5.59,TRUSTMF Liquid Fund-Direct Plan-Growth,0.3830503528458045
4951,148842,4.08,4.18,3.99,3.85,4.33,TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal,0.1401595435647779
4952,148843,2.85,3.27,2.44,1.78,3.79,TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal,0.5907795150478462
4953,148845,4.68,5.56,3.69,2.21,6.84,SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),1.3276708154795338
4954,148846,4.75,5.67,3.83,2.33,6.91,SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Direct Plan - Growth,1.3277410189320218
4955,148847,4.64,5.57,3.7,2.23,6.79,SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Regular Plan - Growth,1.3276294948265737
4956,148848,4.78,5.69,3.82,2.37,6.95,SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),1.3278812974727385
4957,148882,21.01,32.13,10.42,-3.97,49.64,Canara Robeco Focused Equity Fund - Direct Plan - IDCW (Payout/Reinvestment),13.273449487610652
4958,148883,23.02,34.16,12.6,-1.55,52.37,Canara Robeco Focused Equity Fund - Direct Plan - Growth Option,13.050052594628667
4959,148884,20.98,32.09,10.81,-2.87,49.77,Canara Robeco Focused Equity Fund - Regular Plan - Growth Option,13.065941270564352
4960,148885,18.58,29.85,8.07,-5.49,47.28,Canara Robeco Focused Equity Fund - Regular Plan - IDCW (Payout/Reinvestment),13.31144820434713
4961,148900,16.42,21.69,11.21,3.47,30.09,HDFC Asset Allocator Fund of Funds - IDCW Option,6.914707993157508
4962,148901,16.39,22.09,11.12,3.72,30.6,HDFC Asset Allocator Fund of Funds - Growth Option,6.914707993157508
4963,148902,17.99,23.53,12.61,5.05,32.08,HDFC Asset Allocator Fund of Funds - IDCW Option - Direct Plan,6.903794050364095
4964,148903,17.93,23.44,12.53,5.0,31.9,HDFC Asset Allocator Fund of Funds - Growth Option -Direct Plan,6.903794050364095
4965,148906,5.19,5.39,5.0,4.7,5.69,ITI Ultra Short Duration Fund - Regular Plan - Growth Option,0.2847369627691784
4966,148907,0.05,0.56,-0.45,-1.17,1.28,ITI Ultra Short Duration Fund - Regular Plan - Weekly IDCW Option,0.749135456761714
4967,148909,6.16,6.39,5.94,5.62,6.71,ITI Ultra Short Duration Fund - Direct Plan - Annually IDCW Option,0.3103404991231483
4968,148911,0.08,0.83,-0.71,-1.86,1.81,ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option,1.1385282803488965
4969,148912,0.05,0.12,-0.04,-0.17,0.23,ITI Ultra Short Duration Fund - Regular Plan - Daily IDCW Option,0.12285270466223586
4970,148913,6.13,6.35,5.91,5.6,6.68,ITI Ultra Short Duration Fund - Direct Plan - Growth Option,0.3095035077498427
4971,148914,0.14,1.11,-0.94,-2.59,2.45,ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option,1.5040792295555336
4973,148917,5.2,5.4,4.99,4.71,5.7,ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option,0.28484123038703224
4974,148918,21.11,32.3,10.38,-3.73,50.29,Aditya Birla Sun Life Multi-Cap Fund-Regular Growth,13.281251038511572
4975,148919,18.75,30.4,8.11,-5.43,48.8,Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout,13.670570886683533
4976,148920,20.57,32.1,10.11,-4.22,50.44,Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout,13.66270574256234
4977,148921,22.61,34.04,11.81,-1.97,52.48,Aditya Birla Sun Life Multi-Cap Fund-Direct Growth,13.311332098528387
4978,148922,26.92,44.0,11.74,-6.79,69.25,quant Quantamental Fund - IDCW Option - Regular Plan,17.970993088277066
4979,148923,26.63,43.15,12.41,-7.05,70.04,quant Quantamental Fund - Growth Option - Regular Plan,17.971609250194074
4980,148924,29.24,45.74,13.74,-5.3,73.45,quant Quantamental Fund - IDCW Option - Direct Plan,17.97700691570339
4981,148925,28.84,45.54,13.81,-4.65,71.27,quant Quantamental Fund - Growth Option - Direct Plan,17.9722395930446
4982,148926,5.83,6.73,4.86,3.29,7.93,Axis AAA Bond Plus SDL ETF - 2026 Maturity,1.3340210325635744
4983,148927,25.08,55.24,0.88,-26.43,111.3,Mirae Asset NYSE FANG + ETF,31.74729036318097
4984,148928,28.33,52.6,7.65,-15.95,96.43,Mirae Asset NYSE FANG + ETF Fund of Fund Direct Growth,25.79775824540415
4985,148929,27.87,51.8,7.75,-16.06,94.85,Mirae Asset NYSE FANG + ETF Fund of Fund Regular Growth,25.796797790587817
4986,148934,16.19,28.61,5.32,-9.39,48.22,Axis Healthcare ETF,14.808759714058526
4987,148939,4.55,5.42,3.66,2.26,6.69,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Growth,1.276884462264444
4988,148940,4.54,5.44,3.63,2.27,6.65,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),1.2766584849500215
4989,148941,4.68,5.57,3.74,2.46,6.8,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - Growth,1.2769628863975884
4990,148942,4.66,5.56,3.76,2.41,6.8,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - IDCW Payout,1.2770262116671158
4991,148943,21.09,36.08,7.37,-9.57,59.92,SBI Nifty Next 50 Index Fund - Regular Plan - Growth,17.300017445079394
4992,148944,20.14,35.27,6.82,-10.04,59.45,SBI Nifty Next 50 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),17.299810497842543
4993,148945,20.95,35.43,7.55,-10.04,60.88,SBI Nifty Next 50 Index Fund - Direct Plan - Growth,17.299864802489324
4994,148946,20.88,35.83,7.38,-10.1,61.03,SBI Nifty Next 50 Index Fund - Direct Plan - IDCW,17.299999970449544
4995,148947,20.7,33.52,9.13,-6.22,53.65,Tata Dividend Yield Fund-Direct Plan-Growth,15.002064356939862
4996,148948,18.16,30.76,6.71,-8.47,51.33,Tata Dividend Yield Fund-Regular Plan-Growth,14.997434123581117
4997,148949,18.96,31.14,7.37,-7.21,50.29,Tata Dividend Yield Fund-Regular Plan-IDCW Reinvestment,14.997434123581117
4998,148950,18.82,31.85,7.24,-7.82,51.69,Tata Dividend Yield Fund-Regular Plan-IDCW Payout,14.997434123581117
4999,148951,20.57,33.59,8.85,-6.48,53.89,Tata Dividend Yield Fund-Direct Plan-IDCW Reinvestment,15.002064356939862
5000,148952,21.26,33.96,9.15,-6.66,53.65,Tata Dividend Yield Fund-Direct Plan-IDCW Payout,15.002064356939862
5001,148953,9.08,24.58,-4.97,-21.66,51.39,Axis Global Innovation Fund of Fund - Regular Plan - Growth,19.786803695435943
5002,148954,10.35,25.94,-3.69,-20.75,51.31,Axis Global Innovation Fund of Fund - Direct Plan - Growth,19.788052122841187
5003,148955,10.21,25.55,-3.68,-20.73,51.66,Axis Global Innovation Fund of Fund - Direct Plan - IDCW,19.782001511252133
